1	0.1582410240	-0.8006809153
2	0.1582410240	-0.8006809153
3	0.1582410240	-0.8006809153
4	0.1582410240	-0.8006809153
5	0.1582410240	-0.8006809153
6	0.1582410240	-0.8006809153
7	0.1582410240	-0.8006809153
8	0.1582410240	-0.8006809153
9	0.1582410240	-0.8006809153
10	0.1582410240	-0.8006809153
11	0.1582410240	-0.8006809153
12	0.1582410240	-0.8006809153
13	0.1582410240	-0.8006809153
14	0.1582410240	-0.8006809153
15	0.1582410240	-0.8006809153
16	0.1582410240	-0.8006809153
17	0.1582410240	-0.8006809153
18	0.1582410240	-0.8006809153
19	0.1582410240	-0.8006809153
20	0.1582410240	-0.8006809153
21	0.1582410240	-0.8006809153
22	0.1582410240	-0.8006809153
23	0.1582410240	-0.8006809153
24	0.1582410240	-0.8006809153
25	0.1582410240	-0.8006809153
26	0.1582410240	-0.8006809153
27	0.1582410240	-0.8006809153
28	0.1582410240	-0.8006809153
29	0.1582410240	-0.8006809153
30	0.1582410240	-0.8006809153
31	0.1582410240	-0.8006809153
32	0.1582410240	-0.8006809153
33	0.1582410240	-0.8006809153
34	0.1582410240	-0.8006809153
35	0.1582410240	-0.8006809153
36	0.1582410240	-0.8006809153
37	0.1582410240	-0.8006809153
38	0.1582410240	-0.8006809153
39	0.1582410240	-0.8006809153
40	0.1582410240	-0.8006809153
41	0.1582410240	-0.8006809153
42	0.1582410240	-0.8006809153
43	0.1582410240	-0.8006809153
44	0.1582410240	-0.8006809153
45	0.1582410240	-0.8006809153
46	0.1582410240	-0.8006809153
47	0.1582410240	-0.8006809153
48	0.1582410240	-0.8006809153
49	0.1582410240	-0.8006809153
50	0.1582410240	-0.8006809153
51	0.1582410240	-0.8006809153
52	0.1582410240	-0.8006809153
53	0.1582410240	-0.8006809153
54	0.1582410240	-0.8006809153
55	0.1582410240	-0.8006809153
56	0.1582410240	-0.8006809153
57	0.1582410240	-0.8006809153
58	0.1582410240	-0.8006809153
59	0.1582410240	-0.8006809153
60	0.1582410240	-0.8006809153
61	0.1582410240	-0.8006809153
62	0.1582410240	-0.8006809153
63	0.1582410240	-0.8006809153
64	0.1582410240	-0.8006809153
65	0.1582410240	-0.8006809153
66	0.1582410240	-0.8006809153
67	0.1582410240	-0.8006809153
68	0.1582410240	-0.8006809153
69	0.1582410240	-0.8006809153
70	0.1582410240	-0.8006809153
71	0.1582410240	-0.8006809153
72	0.1582410240	-0.8006809153
73	0.1582410240	-0.8006809153
74	0.1582410240	-0.8006809153
75	0.1582410240	-0.8006809153
76	0.1582410240	-0.8006809153
77	0.1582410240	-0.8006809153
78	0.1582410240	-0.8006809153
79	0.1582410240	-0.8006809153
80	0.1582410240	-0.8006809153
81	0.1582410240	-0.8006809153
82	0.1582410240	-0.8006809153
83	0.1582410240	-0.8006809153
84	0.1582410240	-0.8006809153
85	0.1582410240	-0.8006809153
86	0.1582410240	-0.8006809153
87	0.1582410240	-0.8006809153
88	0.1582410240	-0.8006809153
89	0.1582410240	-0.8006809153
90	0.1582410240	-0.8006809153
91	0.1582410240	-0.8006809153
92	0.1582410240	-0.8006809153
93	0.1582410240	-0.8006809153
94	0.1582410240	-0.8006809153
95	0.1582410240	-0.8006809153
96	0.1582410240	-0.8006809153
97	0.1582410240	-0.8006809153
98	0.1582410240	-0.8006809153
99	0.1582410240	-0.8006809153
100	0.1582410240	-0.8006809153
